Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
155;21;121.487258911;244.468078613;53;175.592028618;19;104.085914612;218.83770752;26;185.293396711;
156;21;123.71068573;245.644088745;53;177.024316311;19;104.144218445;219.83770752;28;185.640529633;
157;22;124.898529053;246.827087402;51;178.438655376;18;103.221061707;224.037719727;27;186.007024765;
158;22;126.151443481;251.016723633;58;180.833092213;18;106.271903992;220.037719727;29;184.441426516;
159;23;128.88104248;253.212615967;51;192.326122642;17;101.748130798;217.037719727;32;173.071102381;
160;24;126.094696045;263.163574219;47;214.756808639;16;97.78125;217.037719727;32;157.690228224;
161;25;127.902923584;273.535736084;50;222.148139477;15;97.7891540527;222.037719727;34;156.874329805;
162;27;130.556442261;280.54385376;48;228.764911652;15;99.636680603;221.037719727;35;156.18012476;
163;28;133.572311401;288.046661377;44;234.692583561;15;100.516395569;221.037719727;36;155.595377922;
164;28;136.716491699;292.396484375;47;239.682765961;15;98.4449157715;220.037719727;37;155.108789206;
165;28;138.80368042;295.632781982;50;243.953364849;15;97.3090133667;219.037719727;39;154.709887028;
166;28;138.43019104;301.812103271;50;247.714808226;15;95.1857070923;221.037719727;39;154.388951302;
167;28;140.971954346;303.707305908;51;250.816298246;15;95.118309021;220.037719727;36;154.136952162;
168;29;140.478378296;305.639007568;51;267.709415674;14;81.8996810913;208.537719727;35;141.259193182;
169;30;143.816604614;315.601531982;50;287.612283111;13;75.4363555908;204.537719727;41;135.23178339;
170;30;151.106277466;325.779937744;51;300.150448322;13;76.2771224976;202.537719727;42;134.899997473;
171;30;155.555587769;338.470306396;53;311.59445703;13;75.1459655762;203.537719727;43;134.604601145;
172;30;159.174865723;350.816864014;54;322.066613317;13;76.0282440186;199.537719727;44;134.341857672;
173;30;160.808502197;379.309631348;57;331.349357486;13;76.322593689;201.930221558;44;134.108402729;
174;30;165.944885254;395.819763184;58;337.89290297;13;74.2278213501;204.90171814;44;133.952458143;
175;30;170.102874756;406.696472168;59;344.09996891;13;74.1479415894;207.876052856;44;134.430975676;
176;30;174.120178223;420.149047852;59;349.976398945;13;79.1061477661;193.510513306;45;134.906510353;
177;30;178.079864502;439.5496521;62;355.56481266;13;82.0942840576;190.259780884;46;135.376383305;
178;30;184.894973755;453.162353516;65;359.467842102;13;83.0761413574;187.316879272;47;135.838240623;
179;30;188.662643433;467.692047119;66;363.137984514;13;85.0515136719;181.316879272;47;136.290052176;
180;30;191.844329834;477.404510498;67;366.575691223;13;85.053352356;180.316879272;47;136.730102062;
181;30;198.117050171;489.647735596;71;369.691242218;13;87.0474395752;180.316879272;48;137.156970501;
182;30;198.837463379;495.627410889;72;374.630561352;13;87.034034729;179.316879272;49;137.569522381;
183;30;200.124847412;504.686523438;74;400.158886433;13;88.1072998047;178.316879272;50;137.966880798;
184;30;207.595687866;525.061889648;74;422.928705692;13;88.120475769;180.316879272;51;138.348407745;
185;30;212.671600342;543.951843262;76;442.955804825;13;89.1236572266;177.680389404;51;138.713685513;
186;30;210.964096069;564.318237305;78;460.426136017;13;89.1497268677;178.726287842;52;139.062487602;
187;30;218.282012939;580.222412109;81;474.990698814;13;90.1564025879;176.726287842;53;139.394752026;
188;30;220.133331299;587.728393555;82;487.348660469;13;85.1810531616;179.726287842;53;139.710568428;
189;30;225.730865479;604.116394043;87;497.874629021;13;88.1881942749;172.393096924;54;140.010146141;
190;30;234.061309814;610.503479004;89;506.497672081;13;87.2127914429;173.559967041;55;140.195640087;
191;30;244.388046265;615.369750977;91;513.402795792;13;88.2186355591;174.597488403;55;140.305941105;
192;30;249.750610352;621.633300781;92;518.736370087;13;87.2110671997;171.597488403;55;140.413006306;
193;30;256.74319458;632.653259277;96;522.802722931;13;84.2186508179;174.597488403;57;140.516681194;
194;31;263.397155762;642.494384766;96;525.759689331;13;85.2197570801;175.597488403;56;140.595934868;
195;31;261.289916992;645.3984375;98;528.157475471;13;84.2152328491;172.597488403;57;140.627737999;
196;31;261.986907959;648.82611084;100;529.649209023;13;81.2150268555;175.597488403;58;140.614963531;
197;31;265.2315979;655.617370605;104;530.81615448;13;82.206993103;176.597488403;59;140.603467941;
198;31;268.437438965;663.018432617;105;531.721242905;13;81.1194763184;180.597488403;61;140.593120575;
199;31;271.572143555;670.137573242;107;532.388526917;13;81.1125183105;184.597488403;63;140.583807945;
200;31;274.63885498;677.005065918;108;535.885221481;13;81.1062698364;188.597488403;63;140.575427055;
201;31;278.188537598;686.650756836;109;536.480000019;13;81.1006469727;192.597488403;64;142.333985806;
202;31;278.248016357;693.999938965;111;537.020095825;13;83.1573181152;193.891479492;64;148.12058115;
203;31;278.302001953;696.399963379;110;537.622302532;13;84.3231964111;189.151916504;65;152.996742249;
204;31;278.362243652;696.399963379;111;538.286883354;13;82.625038147;192.380523682;65;157.06671524;
205;33;278.42868042;696.399963379;110;539.011879921;13;83.6119232178;196.57963562;66;160.450224876;
206;34;278.501190186;696.399963379;110;539.792710304;13;85.2405700684;197.751815796;68;162.886767864;
207;34;278.579284668;696.399963379;110;540.621916294;13;85.5110473633;198.899810791;69;164.701681137;
208;34;278.662200928;696.399963379;112;541.489144325;13;84.6827087402;202.9974823;69;166.02726841;
209;34;278.748931885;696.399963379;112;542.381425858;13;86.2027206421;210.723526001;70;167.040000439;
210;34;278.838134766;696.399963379;114;543.283784866;13;89.3040008545;215.020111084;70;167.842704296;
211;34;278.928375244;696.399963379;114;547.180141449;13;92.3842697144;216.301589966;71;168.483715057;
212;34;281.318023682;699.399963379;113;551.354412794;13;95.4483795166;214.736480713;72;169.012276173;
213;34;283.735443115;704.399963379;114;555.571762562;13;97.3012237549;216.057449341;73;169.499169827;
214;34;286.157196045;709.399963379;115;556.96815443;13;97.3499221802;219.354705811;74;169.864033699;
215;34;286.296844482;711.399963379;117;573.530589819;13;97.3863983154;222.629241943;75;170.163570881;
216;34;291.573028564;725.989929199;115;586.729762316;13;97.4163513184;223.082183838;77;170.382099152;
217;34;306.469604492;743.542480469;116;596.988108397;13;91.4382171631;206.049987793;63;170.459033966;
218;34;313.917205811;758.457702637;112;604.923443794;13;86.4459075928;187.049987793;62;170.5;
219;34;316.16506958;771.249511719;113;610.678375959;13;81.4499969482;177.299987793;62;170.5;
220;35;319.947113037;781.735595703;113;613.77116847;13;76.4499969482;175.899993896;62;170.5;
221;35;326.008972168;789.407531738;109;615.31806469;13;75.0500030518;178.899993896;59;170.5;
222;35;329.456359863;801.696716309;104;616.484622478;13;75.0500030518;181.899993896;58;170.5;
223;35;332.668426514;813.14666748;103;617.441913843;13;75.0500030518;184.899993896;59;170.5;
224;35;335.764160156;821.479431152;106;618.262355566;13;75.0500030518;187.899993896;59;170.5;
225;37;337.82623291;825.484130859;107;618.957906246;13;75.0500030518;190.899993896;61;170.5;
226;37;337.895782471;826.077941895;108;622.635167122;13;75.0500030518;193.899993896;62;170.5;
227;38;340.26348877;829.652404785;106;623.590399027;13;75.0500030518;196.899993896;62;173.020000458;
228;39;340.359008789;832.204162598;107;641.680496216;13;77.8219985962;199.899993896;62;185.472694874;
229;40;359.462860107;817.398071289;106;655.494115591;13;83.8289642334;199.109008789;63;195.848932743;
230;40;362.340240479;806.913391113;107;665.619344234;13;89.1507949829;199.107925415;64;204.270190239;
231;41;367.278656006;798.300598145;103;676.145159006;13;93.883895874;198.883422852;66;211.010228157;
232;43;379.117126465;795.066223145;101;719.208821535;12;56.8885498047;197.435150146;66;180.15583992;
233;44;381.681304932;831.577148438;102;729.017133236;12;60.2944221497;201.77293396;67;183.768018723;
234;44;389.196807861;864.949768066;102;737.44773078;12;63.599822998;205.913421631;67;186.629957199;
235;44;411.819915771;884.316101074;104;749.779771328;12;66.8629989624;208.87713623;68;188.883199692;
236;44;441.577148438;897.797424316;106;757.542948723;12;69.2883224487;209.685974121;69;190.385313034;
237;45;469.698364258;903.678649902;104;765.380835295;12;69.4385375977;210.113327026;67;191.565406799;
238;45;495.689880371;911.133666992;105;775.11416769;12;69.5565414429;210.418014526;69;192.480768204;
239;45;521.096801758;923.649169922;99;784.315790415;12;69.6480789185;210.62600708;69;193.205698013;
240;45;544.553833008;939.103637695;98;790.453433275;12;69.7205734253;210.808959961;69;193.728962898;
241;45;565.361572266;952.462402344;99;801.787180662;12;69.772895813;210.965667725;70;194.035508156;
242;48;589.420654297;961.973754883;98;832.053483963;10;65.8035507202;182.04006958;68;174.2986269;
243;48;612.760070801;970.9375;101;845.423396111;10;68.8298568726;193.965667725;68;174.428359032;
244;49;637.933837891;981.588256836;103;869.216655016;10;65.8428344727;179.100006104;68;174.5;
245;49;660.322631836;994.879516602;104;883.103867054;10;65.8499984741;182.100006104;69;174.5;
246;49;680.70489502;1005.41320801;106;896.440995693;10;68.8499984741;194.100006104;71;174.5;
247;51;698.924682617;1015.31970215;103;909.280042648;10;65.8499984741;179.100006104;72;174.5;
248;52;716.614501953;1024.73999023;104;924.523079872;10;65.8499984741;182.100006104;73;174.5;
249;53;735.579284668;1044.88110352;104;947.368234634;9;62.75;177.100006104;73;163.5;
250;53;750.059692383;1067.72900391;104;956.758950233;9;65.75;189.100006104;74;163.5;
251;53;765.531677246;1107.79284668;104;963.339816093;9;62.75;174.100006104;74;163.5;
252;53;783.259216309;1131.14282227;105;969.390399933;9;65.75;186.100006104;75;163.5;
253;53;797.034301758;1135.72045898;106;977.963469505;9;62.75;171.100006104;75;163.5;
254;53;813.538269043;1143.78613281;108;986.719653368;9;62.75;174.100006104;76;163.5;
255;53;831.078430176;1146.36547852;109;995.154715061;9;62.75;177.100006104;76;163.5;
256;53;848.500305176;1300.12573242;109;994.602947474;9;62.75;177.100006104;70;163.5;
257;54;854.823303223;1201.92785645;109;984.416451931;9;65.75;189.100006104;71;163.5;
258;54;861.014160156;1215.2097168;109;984.472038507;9;62.75;174.100006104;71;163.5;
259;55;867.18359375;1229.62609863;109;987.514436245;9;62.75;177.100006104;73;163.5;
260;55;869.285949707;1251.0098877;109;998.297168255;9;62.75;177.100006104;75;163.5;
261;55;872.502197266;1263.79931641;110;1003.19305563;9;62.75;177.100006104;75;163.5;
262;55;878.299743652;1275.06494141;110;1007.47849035;9;62.75;177.100006104;75;163.5;
263;55;882.445678711;1280.97290039;113;1011.24925137;9;62.75;177.100006104;75;163.5;
264;55;884.888183594;1292.6784668;113;1029.80817175;9;62.75;177.100006104;75;163.5;
265;56;889.23248291;1302.43676758;109;1038.666152;9;62.75;177.100006104;75;163.5;
266;56;885.958312988;1336.93347168;110;1042.47653198;9;62.75;180.100006104;77;163.5;
267;56;884.423278809;1337.30822754;106;1040.99336529;9;62.75;183.100006104;45;163.5;
268;56;879.953063965;1347.6940918;106;1042.7819972;9;62.75;186.100006104;45;163.5;
269;56;877.941162109;1355.5546875;107;1053.23208141;9;62.75;189.100006104;22;163.5;
270;56;868.072753906;1455.99304199;107;1054.04756069;9;62.75;191.100006104;18;163.5;
271;56;862.240783691;1370.56652832;107;1051.85809898;9;62.75;191.100006104;17;163.5;
