Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
159;6;21.0;69.9455947876;18;51.5003342628;11;27.0;115.544387817;26;74.7285981178;
160;6;21.0;68.9993896484;19;51.6440420151;11;27.0;114.622009277;26;74.8781542778;
161;6;21.0;68.9993896484;21;51.7811818123;11;26.0;120.697868347;27;75.0262024403;
162;6;21.0;68.9993896484;21;51.9118609428;11;28.0;119.771842957;28;75.1725820303;
163;6;21.0;68.9993896484;21;51.9878001213;11;27.0;121.843818665;30;75.3171514273;
164;6;21.0;68.9993896484;22;52.0;12;28.0;124.113700867;29;75.4597876072;
165;6;21.0;68.9993896484;22;52.0;12;28.0;122.181411743;30;75.6003863811;
166;6;21.0;68.9993896484;23;52.0;12;27.0;123.246887207;31;75.7388608456;
167;6;21.0;68.9993896484;23;52.0;12;28.0;125.310066223;32;75.8751419783;
168;6;21.0;68.9993896484;23;52.0;12;28.0;123.370925903;32;76.0091761351;
169;6;21.0;68.9993896484;20;52.0;12;27.0;122.429428101;19;76.1409249306;
170;6;21.0;70.1999969482;20;52.0;12;28.0;123.585578918;20;77.270362854;
171;6;22.0;72.1999969482;21;52.0;12;32.0;120.639373779;19;77.4574770927;
172;6;23.0;73.6000061035;22;52.0;12;32.0;124.490829468;20;77.6452299356;
173;6;24.0;74.6000061035;22;52.0;12;33.0;130.739959717;20;77.8336969614;
174;6;24.0;67.6000061035;22;52.0;13;33.0;129.6668396;18;78.0229537487;
175;6;25.0;64.6000061035;23;52.0;13;34.0;131.711456299;19;78.1646645069;
176;6;26.0;61.6000022888;23;52.0;13;34.0;133.720001221;20;78.2981574535;
177;6;25.0;62.6000022888;23;52.0;13;34.0;135.720001221;21;78.4356058836;
178;6;25.0;63.6000022888;23;52.0;13;35.0;137.720001221;22;78.5769664049;
179;6;26.0;64.6000061035;23;52.0;13;36.0;139.720001221;22;78.7221777439;
180;6;29.0;59.6000022888;22;52.0;13;38.0;138.045349121;23;78.8711601496;
181;6;25.0;62.6000022888;22;52.0;13;40.0;137.08416748;24;80.0238140821;
182;6;24.0;65.6000061035;23;52.0;13;43.0;137.123291016;25;80.2600194216;
183;6;25.0;62.6000022888;24;52.0;13;46.0;137.162689209;26;80.5051707029;
184;6;22.0;65.6000061035;25;52.0;13;48.0;137.202301025;27;80.7593464851;
185;6;21.0;68.6000061035;25;52.0;14;50.0;138.242080688;28;81.022590518;
186;6;22.0;65.6000061035;25;52.0;14;52.0;139.281997681;26;81.2949078083;
187;6;20.0;68.6000061035;26;52.0;14;54.0;139.321975708;26;81.5762594938;
188;6;21.0;68.6000061035;26;52.0;14;56.0;141.361968994;27;81.8665579557;
189;6;22.0;65.6000061035;27;52.0;14;58.0;139.401947021;26;82.1656621695;
190;6;20.0;68.6000061035;27;52.0;14;60.0;139.441833496;28;82.4733737707;
191;6;21.0;68.6000061035;27;52.0;14;62.0;139.4815979;29;83.7894318104;
192;6;22.0;65.6000061035;28;52.0;14;65.0;140.521194458;30;84.1735088825;
193;6;20.0;68.6000061035;29;52.0;14;68.0;140.674407959;30;84.568171978;
194;6;21.0;68.6000061035;29;52.0;14;69.5500030518;140.797637939;31;84.9730206728;
195;6;22.0;65.6000061035;29;52.0;14;70.5500030518;140.921264648;33;85.3875725269;
196;6;20.0;68.6000061035;32;52.0;15;72.5500030518;145.097869873;32;85.811260581;
197;6;21.0;68.6000061035;32;52.0;15;74.5500030518;143.097869873;33;86.2434331179;
198;6;22.0;69.6000061035;33;52.0;15;74.5500030518;144.097869873;33;86.683355093;
199;6;23.0;70.6000061035;33;52.0;15;75.5500030518;145.097869873;33;87.1302088499;
200;6;24.0;71.6000061035;32;52.0;15;77.5500030518;143.097869873;35;87.5831003189;
201;7;26.0;69.6000061035;31;62.0;15;77.5500030518;144.097869873;36;88.0410641432;
202;7;24.0;73.6000061035;31;62.5;15;76.5500030518;148.097869873;36;89.5030711889;
203;7;24.0;77.6000061035;32;62.9724998474;15;80.5500030518;144.097869873;37;90.068038106;
204;7;25.0;78.6000061035;35;63.4144172668;15;79.5500030518;146.097869873;37;93.1175992489;
205;7;24.0;82.6000061035;35;63.8236904144;15;81.2120056152;151.797851562;39;95.758597374;
206;7;25.0;86.6000061035;35;64.1992473602;15;86.8048248291;149.327072144;41;98.0483480692;
207;7;27.0;86.6000061035;37;64.5409183502;15;87.3303985596;152.714111328;42;100.0509727;
208;9;27.0;89.6000061035;36;64.8493099213;16;87.5770721436;157.990142822;42;101.655296206;
209;9;29.0;89.6000061035;36;65.125658989;16;89.1962432861;160.097869873;42;102.98652482;
210;9;30.0;89.6000061035;37;65.3716783524;16;90.5472869873;159.097869873;44;104.264473438;
211;10;30.0;92.6000061035;37;65.5894126892;16;89.8516235352;161.097869873;46;105.425448418;
212;11;33.0;89.6000061035;36;65.7811031342;16;90.0491027832;163.097869873;48;106.441149473;
213;11;32.0;88.6000061035;36;65.9490804672;16;91.1138534546;162.097869873;50;107.444719315;
214;11;31.0;90.6000061035;36;67.0;16;89.1764984131;167.097869873;50;109.434690952;
215;11;33.0;90.6000061035;36;68.0599999428;16;90.2370376587;176.097869873;51;110.426143408;
216;11;34.0;91.6000061035;38;70.4229627848;16;92.2954559326;181.097869873;51;111.351748228;
217;11;33.0;95.6000061035;38;73.4312666655;16;93.3517684937;183.097869873;52;112.271674514;
218;11;33.0;100.600006104;35;75.2303901911;16;92.4059829712;188.097869873;48;113.184139252;
219;11;34.0;105.600006104;35;76.4086327553;16;92.458114624;193.097869873;49;114.039216161;
220;11;34.0;109.016265869;36;77.2596821785;16;92.4599990845;198.097869873;46;114.883535028;
221;10;35.0;112.250556946;37;77.9041312933;17;94.4599990845;197.097869873;44;115.717284679;
222;10;37.0;113.475326538;38;78.5571602583;17;92.4599990845;202.097869873;47;116.49039042;
223;10;38.0;115.475326538;38;79.2187274694;17;92.4599990845;207.097869873;47;117.240483046;
224;10;38.0;120.475326538;38;79.8889477253;17;93.4599990845;209.097869873;49;117.978090644;
225;10;40.0;122.475326538;42;80.5680252314;17;94.4599990845;208.097869873;53;118.701597095;
226;10;41.0;124.475326538;41;81.25618577;17;92.4599990845;213.097869873;57;120.194120288;
227;10;41.0;129.475326538;42;81.9100735188;17;92.4599990845;218.068969727;58;121.667452812;
228;10;42.0;134.475326538;43;82.5207760334;17;92.4599990845;221.307220459;58;123.101474285;
229;10;42.0;123.475326538;42;76.9289762974;18;95.4599990845;215.559494019;57;130.668982267;
230;10;43.0;124.475326538;44;77.5969147682;18;92.4599990845;222.825775146;60;132.202510595;
231;10;43.0;128.475326538;44;78.2785584927;18;94.4599990845;227.105926514;61;133.701977015;
232;10;45.0;129.475326538;45;78.9726645947;18;96.4599990845;225.399627686;62;135.162700891;
233;10;46.0;130.475326538;47;79.625234127;18;94.4599990845;229.706436157;62;136.580621004;
234;10;46.0;134.475326538;46;80.2535634041;18;94.4599990845;234.02571106;64;137.952311993;
235;10;48.0;135.475326538;48;80.8958742619;18;96.4599990845;232.3565979;66;139.27497983;
236;10;49.0;136.475326538;48;81.5493402481;18;94.4599990845;236.698104858;68;140.546444178;
237;10;49.0;140.475326538;47;82.2109210491;18;94.4599990845;241.049057007;69;141.765100956;
238;10;51.0;142.475326538;48;82.8774180412;18;97.4599990845;237.049057007;71;142.929879665;
239;10;52.0;144.475326538;50;83.5455331802;18;95.4599990845;239.049057007;72;144.040195465;
240;10;52.0;149.475326538;49;84.2119376659;18;93.4599990845;247.049057007;72;145.095900536;
241;9;54.0;151.475326538;50;84.8733377457;19;96.4599990845;246.049057007;72;146.097224712;
242;9;56.0;150.475326538;50;85.5265440941;19;96.4599990845;245.049057007;73;146.974924564;
243;9;56.0;152.475326538;51;86.1685311794;19;94.4599990845;250.049057007;74;147.689471245;
244;9;58.0;151.475326538;52;86.796497345;19;96.4599990845;249.049057007;75;148.277151108;
245;9;57.4000015259;153.475326538;53;87.407907486;19;94.4599990845;254.049057007;77;148.74837923;
246;9;58.4000015259;152.475326538;54;88.0005316734;19;95.4599990845;256.049072266;80;149.14308548;
247;9;56.4000015259;157.475326538;22;88.572467804;19;97.4599990845;252.049057007;74;150.484151363;
248;9;57.4000015259;159.475326538;22;89.1221575737;19;95.4599990845;258.049072266;76;151.199767351;
249;9;56.4000015259;164.475326538;24;89.6483864784;19;97.4599990845;261.049072266;78;157.086042643;
250;9;58.4000015259;163.475326538;23;90.1502737999;19;100.258392334;262.521057129;79;162.199236631;
251;9;58.4000015259;162.475326538;25;90.6272616386;20;98.9508972168;272.6875;79;166.639944673;
252;9;58.4000015259;164.475326538;26;91.0790882111;21;101.544578552;279.602233887;77;170.462985516;
253;8;55.4000015259;161.475326538;27;87.4998803139;22;103.049079895;285.294006348;77;177.52545476;
254;8;56.4000015259;160.475326538;27;87.9022316933;22;107.475212097;294.089538574;78;180.383380175;
255;8;56.4000015259;159.475326538;29;88.2800664902;22;110.833908081;297.812133789;81;182.801110625;
256;8;55.4000015259;161.475326538;29;88.6340141296;22;114.002319336;300.880187988;80;184.818262815;
257;8;56.4000015259;160.475326538;29;88.9510960579;22;116.53352356;305.511627197;83;187.672150731;
258;8;56.4000015259;159.475326538;29;89.9394536018;22;118.743690491;313.288970947;86;190.20697701;
259;8;54.4000015259;164.475326538;30;90.8888473511;22;120.863418579;322.813537598;88;191.607975364;
260;8;56.4000015259;163.475326538;30;91.7948141098;22;120.930526733;329.139678955;90;192.800707698;
261;8;56.4000015259;162.475326538;26;92.6539368629;22;120.994445801;333.1769104;89;193.564170599;
262;8;59.4000015259;158.475326538;25;91.856045723;22;121.009994507;334.290435791;89;194.163659096;
263;6;59.0200004578;127.27532196;27;81.3647766113;24;123.009994507;336.652130127;78;204.641388059;
264;6;59.0200004578;125.27532196;25;80.8269309998;24;123.009994507;339.982940674;76;205.553481102;
265;6;61.0200004578;124.27532196;26;80.3562178612;24;123.009994507;343.284759521;78;206.44896853;
266;5;56.0200004578;97.2753219604;28;70.7635407448;25;125.009994507;348.559295654;77;216.59356904;
267;5;59.0200004578;95.2753219604;16;70.5217299461;26;128.009994507;348.736297607;80;219.120586514;
268;5;62.0200004578;93.2753219604;17;70.3134813309;26;131.009994507;350.52230835;85;233.688651443;
269;5;65.0200042725;91.2753219604;16;70.1342902184;26;139.197906494;360.395599365;86;246.559664488;
270;4;59.0200004578;86.2753219604;15;61.8356485367;27;148.615478516;371.667236328;85;265.819022179;
271;4;58.1699981689;86.2753219604;16;61.5520839691;27;152.998443604;386.765991211;89;276.829012632;
272;4;57.1699981689;86.2753219604;17;61.2968759537;27;155.882614136;401.662475586;90;289.883502245;
273;3;41.0200004578;64.2753219604;15;47.0671882629;28;160.179199219;420.67578125;86;316.865369558;
