Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
152;19;125.154388428;227.244903564;55;206.843411446;22;102.369369507;263.639068604;51;183.50543201;
153;19;127.23425293;230.244903564;56;207.091732025;22;102.493202209;271.278717041;49;184.804765582;
154;19;129.311630249;233.244903564;57;207.333981514;22;103.610984802;276.794433594;51;186.089674234;
155;19;131.386459351;236.244903564;57;207.569613457;22;102.758979797;283.43371582;50;187.358138323;
156;19;132.58366394;239.244903564;58;207.79817915;22;103.863685608;289.900634766;50;188.521784544;
157;19;134.653213501;238.844909668;60;208.019319057;22;108.925666809;288.185913086;50;189.60681963;
158;19;134.720077515;240.844909668;61;209.232757568;22;103.110671997;300.900634766;53;190.64902544;
159;19;136.784255981;243.844909668;62;209.588294864;22;104.214897156;310.638519287;56;191.648580551;
160;19;136.845733643;244.844909668;63;209.956576824;22;105.314857483;320.889007568;57;192.634069443;
161;19;135.904541016;248.844909668;63;210.339865088;22;106.413398743;332.145080566;54;193.603165388;
162;19;135.399612427;252.844909668;63;210.72901535;22;108.499473572;340.40625;57;194.553666353;
163;19;135.661605835;253.844909668;66;211.083618999;22;108.605361938;348.672088623;58;195.483522892;
164;19;133.947616577;256.844909668;67;212.070191622;22;110.689308167;356.942016602;58;196.390859127;
165;19;132.403671265;262.844909668;67;213.074497461;22;111.789077759;366.215515137;59;197.273992777;
166;19;133.886535645;262.844909668;64;214.095451593;22;115.867721558;371.491973877;59;198.131450176;
167;19;131.214385986;263.844909668;65;215.131906748;22;116.954444885;379.770721436;59;198.961977005;
168;19;129.576721191;268.844909668;62;216.182521105;22;119.038513184;388.051177979;58;199.764542818;
169;19;127.974517822;272.844909668;62;217.24560833;22;120.111076355;391.332611084;59;200.538342476;
170;19;127.408081055;273.844909668;65;218.31897068;22;118.195472717;395.614349365;61;201.282792091;
171;19;124.876815796;277.844909668;66;219.399742603;22;120.264228821;400.895721436;63;204.106004;
172;19;124.208770752;281.844909668;64;220.484257698;22;119.536560059;409.434814453;58;206.865488529;
173;19;125.741943359;282.844909668;64;221.5679636;22;122.795036316;409.986083984;56;209.548693657;
174;19;127.302047729;284.844909668;66;222.645418167;22;124.04196167;411.986083984;54;212.144610882;
175;19;129.884002686;283.844909668;67;223.710366249;22;125.341285706;418.986083984;56;215.643909454;
176;19;130.481658936;286.844909668;68;224.75592041;22;129.592376709;423.986083984;59;219.069008589;
